Year,Duration,Rating,Votes,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_Unknown,Genre_War,Genre_Western,Director_Avg_Rating,Actor 1_Avg_Rating,Actor 2_Avg_Rating,Actor 3_Avg_Rating,Num_Genres,Decade_1940s,Decade_1950s,Decade_1960s,Decade_1970s,Decade_1980s,Decade_1990s,Decade_2000s,Decade_2010s
1991,148.0,6.2,65.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.328571428571428,6.7,6.2,2,False,False,False,False,False,True,False,False
2004,132.29447957614084,4.4,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.233333333333333,4.4,4.7700000000000005,6.2,2,False,False,False,False,False,False,True,False
2009,110.0,5.8,350.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,6.164285714285714,6.533333333333334,5.8,2,False,False,False,False,False,False,True,False
2007,100.0,4.9,338.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.033333333333334,5.356,6.045454545454546,5.3999999999999995,3,False,False,False,False,False,False,True,False
2020,132.29447957614084,7.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,7.8,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,True
1961,139.0,7.5,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.396428571428571,7.125,7.466666666666666,6.675,1,False,False,True,False,False,False,False,False
2018,128.0,7.6,35.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.449999999999999,7.027272727272727,5.955555555555556,7.166666666666667,2,False,False,False,False,False,False,False,True
2020,146.0,3.6,35.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.133333333333334,5.088888888888889,5.955555555555556,4.5,2,False,False,False,False,False,False,False,True
1995,148.0,5.2,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,5.133333333333334,5.7875,3.9,1,False,False,False,False,False,True,False,False
2009,96.0,3.7,35.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,3.7,3.7,3,False,False,False,False,False,False,True,False
1938,135.0,6.3,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81,6.779999999999999,6.3,6.3,1,False,False,False,False,False,False,False,False
2010,128.0,6.9,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.133333333333333,7.25,5.4799999999999995,3,False,False,False,False,False,False,True,False
2014,100.0,6.5,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,6.214285714285714,6.5,6.5,1,False,False,False,False,False,False,False,True
2006,132.29447957614084,6.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8578947368421055,6.063247863247863,6.0,4.16,1,False,False,False,False,False,False,True,False
2012,146.0,5.3,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.699999999999999,5.828571428571428,5.6000000000000005,5.199999999999999,3,False,False,False,False,False,False,False,True
2019,146.0,2.2,35.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233333333333333,3.4499999999999997,2.25,2.9000000000000004,3,False,False,False,False,False,False,False,True
2003,121.0,2.6,121.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6,4.9375,2.6,5.941666666666666,3,False,False,False,False,False,False,True,False
1994,132.29447957614084,4.8,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,4.8,3.78,4.8,3,False,False,False,False,False,True,False,False
2001,157.0,6.7,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.171428571428572,4.74,5.8,5.525,3,False,False,False,False,False,False,True,False
1972,132.29447957614084,6.5,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.776470588235294,5.989473684210526,5.9714285714285715,6.052173913043478,2,False,False,False,True,False,False,False,False
1954,107.0,5.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.396428571428571,6.011538461538462,5.4,5.7,1,False,True,False,False,False,False,False,False
1983,132.29447957614084,8.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,6.861764705882353,6.6235,6.521232876712329,1,False,False,False,False,True,False,False,False
1971,180.0,6.5,31.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,6.426760563380282,6.815625,6.5,3,False,False,False,True,False,False,False,False
1966,130.0,8.2,41.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.2,8.2,8.2,3,False,False,True,False,False,False,False,False
2005,132.29447957614084,3.1,245.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.574193548387097,5.391666666666667,5.116666666666666,5.5600000000000005,3,False,False,False,False,False,False,True,False
2005,105.0,7.2,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,7.2,7.2,1,False,False,False,False,False,False,True,False
2005,139.0,3.7,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,3.7,3.7,3,False,False,False,False,False,False,True,False
2000,145.0,4.0,44.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.145454545454545,5.65,4.0,5.3428571428571425,3,False,False,False,False,False,True,False,False
1979,164.0,6.7,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.463636363636363,6.264772727272727,6.45,6.136,3,False,False,False,True,False,False,False,False
1994,145.0,5.7,35.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225,5.322857142857143,5.652941176470588,4.315789473684211,3,False,False,False,False,False,True,False,False
1968,160.0,4.8,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.775,5.05,5.592592592592593,6.488888888888889,2,False,False,True,False,False,False,False,False
1961,132.29447957614084,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26,6.26,6.473333333333333,6.43,1,False,False,True,False,False,False,False,False
1954,132.29447957614084,6.3,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.8999999999999995,6.397674418604652,6.8999999999999995,2,False,True,False,False,False,False,False,False
1986,143.0,6.1,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.574193548387097,5.300714285714286,5.764102564102564,5.575,1,False,False,False,False,True,False,False,False
1964,132.29447957614084,6.2,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.35,6.8999999999999995,6.397674418604652,6.052173913043478,2,False,False,True,False,False,False,False,False
1970,130.0,6.4,45.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,6.264772727272727,6.923076923076923,6.892857142857143,2,False,False,True,False,False,False,False,False
2018,122.0,6.8,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.975,6.675,5.766666666666667,6.558333333333334,2,False,False,False,False,False,False,False,True
1960,161.0,7.3,326.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.29375,6.38,6.476923076923077,6.619047619047619,2,False,True,False,False,False,False,False,False
2014,89.0,7.1,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,7.1,7.1,7.3,2,False,False,False,False,False,False,False,True
2004,138.0,3.2,359.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003,6.433333333333334,4.550000000000001,3.2,3,False,False,False,False,False,False,True,False
2000,120.0,5.6,54.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4655172413793105,5.2700000000000005,5.229411764705882,5.571428571428571,2,False,False,False,False,False,True,False,False
2016,170.0,7.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2,5.232692307692308,7.0,6.275,3,False,False,False,False,False,False,False,True
1972,132.29447957614084,8.7,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,6.251851851851852,6.279999999999999,5.9,1,False,False,False,True,False,False,False,False
1982,132.29447957614084,5.2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,6.251851851851852,6.279999999999999,5.9,1,False,False,False,False,True,False,False,False
1982,132.29447957614084,5.9,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.175757575757576,6.4368,6.3133333333333335,5.56923076923077,3,False,False,False,False,True,False,False,False
2008,166.0,6.2,238.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.033333333333334,4.75,6.533333333333334,6.133333333333333,3,False,False,False,False,False,False,True,False
2018,128.0,7.1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,7.1,7.1,7.1,2,False,False,False,False,False,False,False,True
1983,143.0,6.9,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.866666666666667,5.133333333333334,6.0,6.09,1,False,False,False,False,True,False,False,False
1982,138.0,6.3,21.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.866666666666667,5.303846153846154,5.55625,6.09,3,False,False,False,False,True,False,False,False
2006,125.0,5.4,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,5.0,5.291525423728813,5.4,2,False,False,False,False,False,False,True,False
1979,131.0,5.9,39.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1625,5.9,5.9,5.9,3,False,False,False,True,False,False,False,False
2008,135.0,5.3,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.730769230769231,5.322857142857143,5.6125,5.114285714285714,3,False,False,False,False,False,False,True,False
1993,132.29447957614084,6.7,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,4.926666666666667,6.7,4.533333333333334,1,False,False,False,False,False,True,False,False
1975,132.29447957614084,5.4,22.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2299999999999995,6.388571428571429,6.397674418604652,6.0649999999999995,2,False,False,False,True,False,False,False,False
1949,143.0,6.6,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.876470588235295,6.45,6.6,1,True,False,False,False,False,False,False,False
1968,175.0,6.8,93.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.130769230769231,7.002777777777777,6.572727272727272,6.630434782608695,3,False,False,True,False,False,False,False,False
2013,100.0,5.4,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,5.8100000000000005,6.257142857142857,5.5,3,False,False,False,False,False,False,False,True
1963,132.29447957614084,5.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.570833333333333,6.333333333333333,5.66,6.488888888888889,1,False,False,True,False,False,False,False,False
2017,56.0,6.1,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,6.1,6.1,6.1,2,False,False,False,False,False,False,False,True
1984,114.0,5.6,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.446153846153846,5.022033898305085,5.220000000000001,5.2250000000000005,2,False,False,False,False,True,False,False,False
2009,127.0,4.5,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4.5,4.5,1,False,False,False,False,False,False,True,False
2004,169.0,2.5,147.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.775,4.8,3.784615384615385,5.014285714285714,3,False,False,False,False,False,False,True,False
2005,60.0,8.6,663.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,6.063247863247863,6.233333333333333,7.45,1,False,False,False,False,False,False,True,False
2016,110.0,6.5,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.25,6.5,6.5,1,False,False,False,False,False,False,False,True
1976,121.0,6.8,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.458823529411765,5.300714285714286,6.379310344827586,6.336363636363637,1,False,False,False,True,False,False,False,False
2003,142.0,4.3,136.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,6.542857142857143,4.8,4.720000000000001,3,False,False,False,False,False,False,True,False
2014,90.0,5.9,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5.9,5.9,5.9,1,False,False,False,False,False,False,False,True
2019,154.0,8.0,35.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.29,8.0,8.0,2,False,False,False,False,False,False,False,True
2016,132.29447957614084,5.8,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,True
2016,132.29447957614084,5.8,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,True
2016,132.29447957614084,5.5,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,5.5,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,True
2013,83.0,1.9,180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.9,3.5,1.9,1.9,3,False,False,False,False,False,False,False,True
2014,133.0,4.6,398.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278571428571429,5.531034482758621,5.05,5.6875,3,False,False,False,False,False,False,False,True
1994,95.0,5.5,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8076923076923075,5.133333333333334,5.7875,5.5,2,False,False,False,False,False,True,False,False
1960,132.29447957614084,4.8,18.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,4.8,5.66,6.9,2,False,True,False,False,False,False,False,False
1987,123.0,4.5,301.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,4.5,5.566666666666666,5.2250000000000005,3,False,False,False,False,True,False,False,False
2008,66.0,8.0,648.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,1,False,False,False,False,False,False,True,False
2008,120.0,6.0,707.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.666666666666667,6.36,5.8,6.1,2,False,False,False,False,False,False,True,False
2002,136.0,6.4,475.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.8,5.45,6.4,6.333333333333333,3,False,False,False,False,False,False,True,False
1990,132.29447957614084,6.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,5.85,6.3,1,False,False,False,False,True,False,False,False
1985,149.0,6.8,45.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.14,6.8999999999999995,5.4975000000000005,6.8,3,False,False,False,False,True,False,False,False
1982,132.29447957614084,7.3,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.214285714285714,7.3,6.686206896551725,6.161904761904762,2,False,False,False,False,True,False,False,False
1966,155.0,6.7,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.58,6.375,6.492857142857143,6.370833333333334,3,False,False,True,False,False,False,False,False
1997,132.29447957614084,3.3,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4655172413793105,4.926666666666667,5.291525423728813,4.24,1,False,False,False,False,False,True,False,False
1973,131.0,5.7,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,6.426760563380282,5.7,6.035,2,False,False,False,True,False,False,False,False
2020,139.0,5.9,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683333333333334,6.537931034482758,5.9,5.99,1,False,False,False,False,False,False,False,True
1979,132.0,7.3,95.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765217391304348,7.3,5.291525423728813,7.3,3,False,False,False,True,False,False,False,False
1995,148.0,4.1,188.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.8,4.1,5.8136363636363635,4.51875,3,False,False,False,False,False,True,False,False
2014,100.0,6.3,68.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,6.4,6.3,5.3,3,False,False,False,False,False,False,False,True
1985,134.0,5.4,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3999999999999995,6.025531914893617,5.666666666666667,5.16875,3,False,False,False,False,True,False,False,False
2004,132.29447957614084,5.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.79,5.5200000000000005,5.6,5.828947368421052,2,False,False,False,False,False,False,True,False
1989,132.29447957614084,6.5,43.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.653333333333333,5.725925925925925,5.9714285714285715,5.71025641025641,2,False,False,False,False,True,False,False,False
1992,161.0,4.5,923.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.811111111111111,5.232692307692308,5.220000000000001,4.3,2,False,False,False,False,False,True,False,False
1987,140.0,7.3,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,6.730232558139535,5.61875,5.644444444444444,1,False,False,False,False,True,False,False,False
1987,132.29447957614084,6.3,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.8999999999999995,6.25,6.3,1,False,False,False,False,True,False,False,False
1957,132.29447957614084,7.1,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,7.1,6.6499999999999995,6.85,3,False,True,False,False,False,False,False,False
2004,189.0,8.2,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,6.605405405405405,8.2,8.2,1,False,False,False,False,False,False,True,False
2010,132.29447957614084,3.7,18.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.15,3.7,3.7,4.0,3,False,False,False,False,False,False,True,False
1977,129.0,6.5,196.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.644117647058824,6.730232558139535,6.325,6.680000000000001,1,False,False,False,True,False,False,False,False
2007,140.0,6.8,374.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.266666666666667,6.537931034482758,5.699999999999999,6.8,1,False,False,False,False,False,False,True,False
2012,90.0,7.6,37.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.6,6.6235,6.521232876712329,3,False,False,False,False,False,False,False,True
1982,151.0,6.3,87.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.610526315789474,6.3,6.96,5.571428571428571,2,False,False,False,False,True,False,False,False
1955,132.29447957614084,6.5,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.5,6.133333333333333,6.5,1,False,True,False,False,False,False,False,False
2003,90.0,6.9,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,5.85,6.785714285714286,6.7,1,False,False,False,False,False,False,True,False
1986,132.29447957614084,5.1,106.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,5.300714285714286,5.4975000000000005,5.571428571428571,1,False,False,False,False,True,False,False,False
1990,160.0,6.7,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,6.376271186440678,5.024,5.909090909090909,1,False,False,False,False,True,False,False,False
1991,132.29447957614084,2.8,9.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.381818181818182,5.532500000000001,3.6999999999999997,5.125,2,False,False,False,False,False,True,False,False
1978,164.0,5.5,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.446666666666667,6.426760563380282,5.592592592592593,6.026666666666667,3,False,False,False,True,False,False,False,False
1945,132.29447957614084,5.9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2153846153846155,5.9,5.9,6.521232876712329,1,True,False,False,False,False,False,False,False
1991,132.29447957614084,6.2,64.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.775,5.303846153846154,4.488888888888889,6.2,3,False,False,False,False,False,True,False,False
1986,151.0,6.7,103.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.264772727272727,6.923076923076923,5.46,1,False,False,False,False,True,False,False,False
1991,132.29447957614084,3.9,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414893617021277,6.193333333333333,5.027777777777778,4.4399999999999995,1,False,False,False,False,False,True,False,False
1980,161.0,7.4,85.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.800000000000001,6.264772727272727,6.686206896551725,6.0649999999999995,3,False,False,False,True,False,False,False,False
1973,132.29447957614084,6.9,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.208333333333333,6.9,6.9,1,False,False,False,True,False,False,False,False
1983,170.0,6.1,22.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,5.8100000000000005,6.300000000000001,6.14,2,False,False,False,False,True,False,False,False
2017,116.0,3.4,244.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4399999999999995,3.8000000000000003,5.0,5.36,3,False,False,False,False,False,False,False,True
2021,130.0,4.2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.2,4.2,4.2,4.2,2,False,False,False,False,False,False,False,False
2018,104.0,8.7,93.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.449999999999999,6.65,7.05,6.916666666666667,1,False,False,False,False,False,False,False,True
2007,153.0,5.6,35.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.966666666666666,5.496153846153846,5.990909090909091,5.164285714285714,3,False,False,False,False,False,False,True,False
1999,179.0,6.7,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.225,5.841666666666666,5.332142857142857,6.044444444444444,3,False,False,False,False,False,True,False,False
2020,101.0,7.3,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.3,7.3,7.3,2,False,False,False,False,False,False,False,True
2001,132.29447957614084,2.9,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,True,False
1982,132.29447957614084,5.9,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.057142857142857,5.703703703703703,5.88,6.693333333333333,2,False,False,False,False,True,False,False,False
1995,180.0,4.8,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.966666666666667,5.742537313432836,5.714285714285714,5.285714285714286,2,False,False,False,False,False,True,False,False
1989,132.29447957614084,5.5,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,5.142465753424657,5.024,4.9350000000000005,1,False,False,False,False,True,False,False,False
2004,163.0,4.5,35.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.777777777777778,5.777777777777778,5.0,3.9,3,False,False,False,False,False,False,True,False
1999,133.0,4.4,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,5.303846153846154,5.171428571428572,4.4,1,False,False,False,False,False,True,False,False
2013,108.0,7.2,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7,6.681818181818182,5.85,5.5,3,False,False,False,False,False,False,False,True
2003,154.0,4.7,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.666666666666667,5.027777777777778,5.0200000000000005,1,False,False,False,False,False,False,True,False
1990,135.0,5.6,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.3,5.5125,6.42,1,False,False,False,False,True,False,False,False
1993,134.0,4.7,142.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414893617021277,5.303846153846154,5.792857142857143,5.4799999999999995,2,False,False,False,False,False,True,False,False
